Title,Content,Pricetag,Image,City_name,ID_VehicleInfo
Honda Vision NSC110 2019,"M&aacute;y m&oacute;c nguy&ecirc;n bản, h&igrave;nh thức c&ograve;n mới
Bảo dưỡng thường xuy&ecirc;n,sd giữ g&igrave;n cẩn thận
Giấy tờ đầy đủ, gương kho&aacute; theo xe
Hỗ trợ trả g&oacute;p qua thẻ t&iacute;n dụng visa từ 0đ",25800000,,Tp. Hà Nội,11
Piaggio Liberty 125 2012,"🅧🅜🅗🅝 ⭐️ 𝐂𝐇𝐀̀𝐎 𝐁𝐀́𝐍 ⭐️ 🅲Ầ🆄 🅶🅸Ấ🆈
📣Piaggio - Liberty125ie VN đời 2012, h&agrave;ng đẹp m&aacute;y m&oacute;c nguy&ecirc;n zin,xe cực mới chất lượng cao , tất cả hoạt động ổn định, mầu cực đẹp Hot , b&aacute;n bảo h&agrave;nh qu&yacute; kh&aacute;ch y&ecirc;n t&aacute;m Sd l&acirc;u d&agrave;i , gi&aacute; cực cạnh tranh tốt . 
👉 𝐇𝐚̃𝐧𝐠 𝐱𝐞   : PIAGGIO
👉 Đ𝐚̆𝐧𝐠 𝐤𝐲́   : 2012
👉 𝐁𝐢𝐞̂̉𝐧 𝐬𝐨̂́     : 29Y5-117.54 
👉 𝐎𝐝𝐨          : 22000Km 
👉 𝐂𝐡𝐢́𝐧𝐡 𝐜𝐡𝐮̉ : ✍🏻
👉 #𝐆𝐢𝐚́_𝐘𝐞̂𝐮_𝐓𝐡𝐮̛𝐨̛𝐧𝐠: 14 Triệu 500K 
💳 #Trả_G&oacute;p Qua Ng&acirc;n H&agrave;ng L&atilde;i Xuất Ưu Đ&atilde;i. 
💳 #Trả_G&oacute;p Qua Thẻ T&iacute;n Dụng 0%
------------------🅧🅜🅗🅝---------------
#𝐐𝐔𝐘𝐄̂̀𝐍𝐋𝐎̛̣𝐈_𝐊𝐇𝐀́𝐂𝐇𝐇𝐀̀𝐍𝐆_𝐊𝐇𝐈_𝐌𝐔𝐀𝐗𝐄
✅ Bảo h&agrave;nh động cơ v&agrave; ic&rdquo; 6Th - 1 năm &ldquo;
✅ Bảo h&agrave;nh an ninh trọn đời .
✅ Cửa h&agrave;ng c&oacute; đầy đủ dịch vụ Sang t&ecirc;n, đổi biển, cấp lại đăng k&yacute; cho kh&aacute;ch trong thời gian ngắn .
✅ Mua lại xe gi&aacute; cao khi kh&aacute;ch kh&ocirc;ng c&oacute; nhu cầu sử dụng.
✅ Bảo h&agrave;nh 7 ng&agrave;y test từng lỗi nhỏ đến sửa miễn ph&iacute;.
✅ Bảo H&agrave;nh tận nơi cho kh&aacute;ch trong nội th&agrave;nh H&agrave; Nội.
✅ Kh&aacute;ch h&agrave;ng ở xa hỗ trợ vận chuyển xe 63 Tỉnh th&agrave;nh trong cả nước, thanh to&aacute;n chuyển khoản.
 ------------------🅧🅜🅗🅝---------------
 🏨 Đị🅐 🅒🅗ỉ 01: số 46 ng&otilde; 12 nguyễn văn huy&ecirc;n _ cầu giấy h&agrave; nội
🏨 Địa chỉ 02 :  40_Ng&otilde;_260 _Cầu_Giấy_HN
👩&zwj;💻 App SĐT Zalo để tư vấn nhiệt t&igrave;nh : 0975172345
👩&zwj;💻 Tư Vấn B&aacute;n H&agrave;ng Zalo : Full ảnh + Video
🌐 Facebook : Xe M&aacute;y Ho&agrave;ng Nam 🔴",14500000,,Tp. Hà Nội,12
Piaggio Zip 100 2014,"🅧🅜🅗🅝 ⭐️ 𝐂𝐇𝐀̀𝐎 𝐁𝐀́𝐍 ⭐️ 🅲Ầ🆄 🅶🅸Ấ🆈
📣Piaggio - Zip100 VN đời 2014, h&agrave;ng đẹp m&aacute;y m&oacute;c nguy&ecirc;n zin,xe cực mới chất lượng cao , tất cả hoạt động ổn định, mầu cực đẹp Hot , b&aacute;n bảo h&agrave;nh qu&yacute; kh&aacute;ch y&ecirc;n t&aacute;m Sd l&acirc;u d&agrave;i , gi&aacute; cực cạnh tranh tốt . 
👉 𝐇𝐚̃𝐧𝐠 𝐱𝐞   : PIAGGIO
👉 Đ𝐚̆𝐧𝐠 𝐤𝐲́   : 2014
👉 𝐁𝐢𝐞̂̉𝐧 𝐬𝐨̂́     : 29E1-787.12
👉 𝐎𝐝𝐨          : 18ngh&igrave;n km
👉 𝐂𝐡𝐢́𝐧𝐡 𝐜𝐡𝐮̉ : ✍🏻
👉 #𝐆𝐢𝐚́_𝐘𝐞̂𝐮_𝐓𝐡𝐮̛𝐨̛𝐧𝐠: 13 Triệu 500K 
💳 #Trả_G&oacute;p Qua Ng&acirc;n H&agrave;ng L&atilde;i Xuất Ưu Đ&atilde;i. 
💳 #Trả_G&oacute;p Qua Thẻ T&iacute;n Dụng 0%
------------------🅧🅜🅗🅝---------------
#𝐐𝐔𝐘𝐄̂̀𝐍𝐋𝐎̛̣𝐈_𝐊𝐇𝐀́𝐂𝐇𝐇𝐀̀𝐍𝐆_𝐊𝐇𝐈_𝐌𝐔𝐀𝐗𝐄
✅ Bảo h&agrave;nh động cơ v&agrave; ic&rdquo; 6Th - 1 năm &ldquo;
✅ Bảo h&agrave;nh an ninh trọn đời .
✅ Cửa h&agrave;ng c&oacute; đầy đủ dịch vụ Sang t&ecirc;n, đổi biển, cấp lại đăng k&yacute; cho kh&aacute;ch trong thời gian ngắn .
✅ Mua lại xe gi&aacute; cao khi kh&aacute;ch kh&ocirc;ng c&oacute; nhu cầu sử dụng.
✅ Bảo h&agrave;nh 7 ng&agrave;y test từng lỗi nhỏ đến sửa miễn ph&iacute;.
✅ Bảo H&agrave;nh tận nơi cho kh&aacute;ch trong nội th&agrave;nh H&agrave; Nội.
✅ Kh&aacute;ch h&agrave;ng ở xa hỗ trợ vận chuyển xe 63 Tỉnh th&agrave;nh trong cả nước, thanh to&aacute;n chuyển khoản.
 ------------------🅧🅜🅗🅝---------------
 🏨 Đị🅐 🅒🅗ỉ 01: số 46 ng&otilde; 12 nguyễn văn huy&ecirc;n _ cầu giấy h&agrave; nội
🏨 Địa chỉ 02 :  40_Ng&otilde;_260 _Cầu_Giấy_HN
👩&zwj;💻 App SĐT Zalo để tư vấn nhiệt t&igrave;nh : 0975172345
👩&zwj;💻 Tư Vấn B&aacute;n H&agrave;ng Zalo : Full ảnh + Video
🌐 Facebook : Xe M&aacute;y Ho&agrave;ng Nam 🔴",13500000,https://cdn.okxe.vn/products/550/1195550/1195550_537353_review-0_20221205123111_llZjbgtJ_m_400x400.jpg,Tp. Hà Nội,13
Honda Winner X 150 2021,"🅧🅜🅗🅝 ⭐️ 𝐂𝐇𝐀̀𝐎 𝐁𝐀́𝐍 ⭐️ 🅲Ầ🆄 🅶🅸Ấ🆈
📣Honda - WinnerX 150i model 2020 si&ecirc;u lướt, một chủ từ mới, thực thể thao Sport mạnh mẽ tiết kiệm nhi&ecirc;n liệu, xe hầu như c&ograve;n mới nguy&ecirc;n vẹn, kh&ocirc;ng lỗi nhỏ, chủ xe d&ugrave;ng cực kỹ, mua sử dụng l&acirc;u d&agrave;i giấy tờ ch&iacute;nh chủ ủy quyền sang t&ecirc;n dễ d&agrave;ng, cửa h&agrave;ng b&aacute;n bảo h&agrave;nh sử dụng l&acirc;u d&agrave;i 🤝
👉 𝐇𝐚̃𝐧𝐠 𝐱𝐞   : HONDA
👉 Đ𝐚̆𝐧𝐠 𝐤𝐲́   : 2021
👉 𝐁𝐢𝐞̂̉𝐧 𝐬𝐨̂́     : 29Y1-544.62
👉 𝐎𝐝𝐨          : 7000Km
👉 𝐂𝐡𝐢́𝐧𝐡 𝐜𝐡𝐮̉ : ✍🏻
👉 #𝐆𝐢𝐚́_𝐘𝐞̂𝐮_𝐓𝐡𝐮̛𝐨̛𝐧𝐠: 28 Triệu 
💳 #Trả_G&oacute;p Qua Ng&acirc;n H&agrave;ng L&atilde;i Xuất Ưu Đ&atilde;i. 
💳 #Trả_G&oacute;p Qua Thẻ T&iacute;n Dụng 0%
------------------🅧🅜🅗🅝---------------
#𝐐𝐔𝐘𝐄̂̀𝐍𝐋𝐎̛̣𝐈_𝐊𝐇𝐀́𝐂𝐇𝐇𝐀̀𝐍𝐆_𝐊𝐇𝐈_𝐌𝐔𝐀𝐗𝐄
✅ Bảo h&agrave;nh động cơ v&agrave; ic&rdquo; 6Th - 1 năm &ldquo;
✅ Bảo h&agrave;nh an ninh trọn đời .
✅ Cửa h&agrave;ng c&oacute; đầy đủ dịch vụ Sang t&ecirc;n, đổi biển, cấp lại đăng k&yacute; cho kh&aacute;ch trong thời gian ngắn nhất.
✅ Mua lại xe gi&aacute; cao khi kh&aacute;ch kh&ocirc;ng c&oacute; nhu cầu sử dụng.
✅ Bảo h&agrave;nh 7 ng&agrave;y test từng lỗi nhỏ đến sửa miễn ph&iacute;.
✅ Bảo H&agrave;nh tận nơi cho kh&aacute;ch trong nội th&agrave;nh H&agrave; Nội.
✅ Kh&aacute;ch h&agrave;ng ở xa hỗ trợ vận chuyển xe 63 Tỉnh th&agrave;nh trong cả nước, thanh to&aacute;n chuyển khoản.
 ------------------🅧🅜🅗🅝---------------
 🏨 Đị🅐 🅒🅗ỉ 01: số 46 ng&otilde; 12 nguyễn văn huy&ecirc;n _ cầu giấy h&agrave; nội
🏨 Địa chỉ 02 :  40_Ng&otilde;_260 _Cầu_Giấy_HN
👩&zwj;💻 App SĐT Zalo để tư vấn nhiệt t&igrave;nh: 0975172345
👩&zwj;💻 Tư Vấn B&aacute;n H&agrave;ng Zalo : Full ảnh + Video
🌐 Facebook : Xe M&aacute;y Ho&agrave;ng Nam 🔴",28000000,https://cdn.okxe.vn/products/545/1195545/1195545_537353_review-0_20221205123017_YBdjfzcn_m_400x400.jpg,Tp. Hà Nội,14
Honda Future 125 2019,"M&aacute;y m&oacute;c nguy&ecirc;n bản, h&igrave;nh thức c&ograve;n mới
Bảo dưỡng thường xuy&ecirc;n,sd giữ g&igrave;n cẩn thận
Giấy tờ đầy đủ, gương kho&aacute; theo xe
Hỗ trợ trả g&oacute;p qua thẻ t&iacute;n dụng visa từ 0đ",15800000,https://cdn.okxe.vn/products/543/1195543/1195543_355572_review-0_20221205123004_TgwKjzjd_m_400x400.jpg,Tp. Hà Nội,15
Piaggio Liberty 125 2011,"🅧🅜🅗🅝 ⭐️ 𝐂𝐇𝐀̀𝐎 𝐁𝐀́𝐍 ⭐️ 🅲Ầ🆄 🅶🅸Ấ🆈
📣Piaggiob- Liberty125ie S Sport đen nh&aacute;m 2011 h&agrave;ng đẹp m&aacute;y m&oacute;c nguy&ecirc;n Zin 1 chủ phố , xe cực &ecirc;m &aacute;i đ&agrave;m chắc, tất cả hoạt động ổn định, bảo h&agrave;nh qu&yacute; kh&aacute;ch &agrave; l&acirc;u d&agrave;i , gi&aacute; lu&ocirc;n tốt cạnh tranh nhất . 
👉 𝐇𝐚̃𝐧𝐠 𝐱𝐞   : PIAGGIO
👉 Đ𝐚̆𝐧𝐠 𝐤𝐲́   : 2011 
👉 𝐁𝐢𝐞̂̉𝐧 𝐬𝐨̂́     : 29D1-010.75
👉 𝐎𝐝𝐨          : 25000Km 
👉 𝐂𝐡𝐢́𝐧𝐡 𝐜𝐡𝐮̉ : ✍🏻
👉 #𝐆𝐢𝐚́_𝐘𝐞̂𝐮_𝐓𝐡𝐮̛𝐨̛𝐧𝐠: 14 Triệu 500K 
💳 #Trả_G&oacute;p Qua Ng&acirc;n H&agrave;ng L&atilde;i Xuất Ưu Đ&atilde;i. 
💳 #Trả_G&oacute;p Qua Thẻ T&iacute;n Dụng 0%
------------------🅧🅜🅗🅝---------------
#𝐐𝐔𝐘𝐄̂̀𝐍𝐋𝐎̛̣𝐈_𝐊𝐇𝐀́𝐂𝐇𝐇𝐀̀𝐍𝐆_𝐊𝐇𝐈_𝐌𝐔𝐀𝐗𝐄
✅ Bảo h&agrave;nh động cơ v&agrave; ic&rdquo; 6Th - 1 năm &ldquo;
✅ Bảo h&agrave;nh an ninh trọn đời .
✅ Cửa h&agrave;ng c&oacute; đầy đủ dịch vụ Sang t&ecirc;n, đổi biển, cấp lại đăng k&yacute; cho kh&aacute;ch trong thời gian ngắn nhất.
✅ Mua lại xe gi&aacute; cao khi kh&aacute;ch kh&ocirc;ng c&oacute; nhu cầu sử dụng.
✅ Bảo h&agrave;nh 7 ng&agrave;y test từng lỗi nhỏ đến sửa miễn ph&iacute;.
✅ Bảo H&agrave;nh tận nơi cho kh&aacute;ch trong nội th&agrave;nh H&agrave; Nội.
✅ Kh&aacute;ch h&agrave;ng ở xa hỗ trợ vận chuyển xe 63 Tỉnh th&agrave;nh trong cả nước, thanh to&aacute;n chuyển khoản.
 ------------------🅧🅜🅗🅝---------------
 🏨 Đị🅐 🅒🅗ỉ 01: số 46 ng&otilde; 12 nguyễn văn huy&ecirc;n _ cầu giấy h&agrave; nội
🏨 Địa chỉ 02 :  40_Ng&otilde;_260 _Cầu_Giấy_HN
👩&zwj;💻 App SĐT Zalo để tư vấn nhiệt t&igrave;nh: 0975172345
👩&zwj;💻 Tư Vấn B&aacute;n H&agrave;ng Zalo : Full ảnh + Video
🌐 Facebook : Xe M&aacute;y Ho&agrave;ng Nam 🔴",14500000,https://cdn.okxe.vn/products/537/1195537/1195537_537353_review-0_20221205122904_B1JBvviK_m_400x400.jpg,Tp. Hà Nội,16
Honda Vision 110 2014,"M&aacute;y m&oacute;c nguy&ecirc;n bản, h&igrave;nh thức c&ograve;n mới
Bảo dưỡng thường xuy&ecirc;n,sd giữ g&igrave;n cẩn thận
Giấy tờ đầy đủ, gương kho&aacute; theo xe
Hỗ trợ trả g&oacute;p qua thẻ t&iacute;n dụng visa từ 0đ",16800000,https://cdn.okxe.vn/products/536/1195536/1195536_355572_review-0_20221205122850_HkSufzu8_m_400x400.jpg,Tp. Hà Nội,17
Honda Air Blade 110 FI 2010,"🅧🅜🅗🅝 ⭐️ 𝐂𝐇𝐀̀𝐎 𝐁𝐀́𝐍 ⭐️ 🅲Ầ🆄 🅶🅸Ấ🆈
📣honda - Airblade110Fi  m&agrave;u trắng đăng k&yacute; 2010 .xe 6 nan nẹp mạ crom, h&agrave;ng đẹp c&ograve;n cực mới, h&igrave;nh thức đẹp c&ograve;n kh&aacute; mới ạ, h&agrave;ng loại 1 chưa g&ocirc;m xi Mạ, m&aacute;y m&oacute;c &ecirc;m &aacute;i mượt m&agrave; mạnh mẽ, Sd l&acirc;u d&agrave;i y&ecirc;n t&aacute;m, cửa h&agrave;ng b&aacute;n bảo h&agrave;nh Sd l&acirc;u d&agrave;i qu&yacute; kh&aacute;ch d&ugrave;ng an t&acirc;m.
👉 𝐇𝐚̃𝐧𝐠 𝐱𝐞   : HONDA 
👉 Đ𝐚̆𝐧𝐠 𝐤𝐲́   : 2010 
👉 𝐁𝐢𝐞̂̉𝐧 𝐬𝐨̂́     : 29V5-191.54
👉 𝐎𝐝𝐨          : 2 vạn 2
👉 𝐂𝐡𝐢́𝐧𝐡 𝐜𝐡𝐮̉ : ✍🏻
👉 #𝐆𝐢𝐚́_𝐘𝐞̂𝐮_𝐓𝐡𝐮̛𝐨̛𝐧𝐠: 19tr500
💳 #Trả_G&oacute;p Qua Ng&acirc;n H&agrave;ng L&atilde;i Xuất Ưu Đ&atilde;i. 
💳 #Trả_G&oacute;p Qua Thẻ T&iacute;n Dụng 0%
------------------🅧🅜🅗🅝---------------
#𝐐𝐔𝐘𝐄̂̀𝐍𝐋𝐎̛̣𝐈_𝐊𝐇𝐀́𝐂𝐇𝐇𝐀̀𝐍𝐆_𝐊𝐇𝐈_𝐌𝐔𝐀𝐗𝐄
✅ Bảo h&agrave;nh động cơ v&agrave; ic&rdquo; 6Th - 1 năm &ldquo;
✅ Bảo h&agrave;nh an ninh trọn đời .
✅ Cửa h&agrave;ng c&oacute; đầy đủ dịch vụ Sang t&ecirc;n, đổi biển, cấp lại đăng k&yacute; cho kh&aacute;ch trong thời gian ngắn  .
✅ Mua lại xe gi&aacute; cao khi kh&aacute;ch kh&ocirc;ng c&oacute; nhu cầu sử dụng.
✅ Bảo h&agrave;nh 7 ng&agrave;y test từng lỗi nhỏ đến sửa miễn ph&iacute;.
✅ Bảo H&agrave;nh tận nơi cho kh&aacute;ch trong nội th&agrave;nh H&agrave; Nội.
✅ Kh&aacute;ch h&agrave;ng ở xa hỗ trợ vận chuyển xe 63 Tỉnh th&agrave;nh trong cả nước, thanh to&aacute;n chuyển khoản.
 ------------------🅧🅜🅗🅝---------------
 🏨 Đị🅐 🅒🅗ỉ 01: số 46 ng&otilde; 12 nguyễn văn huy&ecirc;n _ cầu giấy h&agrave; nội
🏨 Địa chỉ 02 :  40_Ng&otilde;_260 _Cầu_Giấy_HN
👩&zwj;💻 App SĐT Zalo để tư vấn nhiệt t&igrave;nh : 0975172345
👩&zwj;💻 Tư Vấn B&aacute;n H&agrave;ng Zalo : Full ảnh + Video
🌐 Facebook : Xe M&aacute;y Ho&agrave;ng Nam 🔴",19500000,https://cdn.okxe.vn/products/533/1195533/1195533_537353_review-0_20221205122812_ICfZswKG_m_400x400.jpg,Tp. Hà Nội,18
Honda Air Blade 110 FI 2011,"M&aacute;y m&oacute;c nguy&ecirc;n bản, h&igrave;nh thức c&ograve;n mới
Bảo dưỡng thường xuy&ecirc;n,sd giữ g&igrave;n cẩn thận
Giấy tờ đầy đủ, gương kho&aacute; theo xe
Hỗ trợ trả g&oacute;p qua thẻ t&iacute;n dụng visa từ 0đ",15800000,https://cdn.okxe.vn/products/530/1195530/1195530_355572_review-0_20221205122801_TA5ESiYL_m_400x400.jpg,Tp. Hà Nội,19
Honda Air Blade 110 FI 2012,"🅧🅜🅗🅝 ⭐️ 𝐂𝐇𝐀̀𝐎 𝐁𝐀́𝐍 ⭐️ 🅲Ầ🆄 🅶🅸Ấ🆈
📣Honda - Airblade110 Fi đời 2012 X&aacute;m 3D c&aacute; t&iacute;nh, chuẩn 1 chủ &agrave; từ mới, c&ograve;n đủ kho&aacute; khiển t&igrave;m xe, h&agrave;ng đẹp cực mới, ph&acirc;n kh&uacute;c si&ecirc;u bền l&agrave;nh, qu&yacute; kh&aacute;ch y&ecirc;n t&aacute;m xem mua được xe đẹp chất lượng cao giấy tờ ch&iacute;nh chủ, tất cả hoạt động ổn định, gi&aacute; lu&ocirc;n tốt nhất thị trường, bảo h&agrave;nh &agrave; uy t&iacute;n 🤝
👉 𝐇𝐚̃𝐧𝐠 𝐱𝐞   : HONDA
👉 Đ𝐚̆𝐧𝐠 𝐤𝐲́   : 2012 
👉 𝐁𝐢𝐞̂̉𝐧 𝐬𝐨̂́     : 29L1-223.18
👉 𝐎𝐝𝐨          : 25000Km 
👉 𝐂𝐡𝐢́𝐧𝐡 𝐜𝐡𝐮̉ : ✍🏻
👉 #𝐆𝐢𝐚́_𝐘𝐞̂𝐮_𝐓𝐡𝐮̛𝐨̛𝐧𝐠: 17 Triệu 500K 
💳 #Trả_G&oacute;p Qua Ng&acirc;n H&agrave;ng L&atilde;i Xuất Ưu Đ&atilde;i. 
💳 #Trả_G&oacute;p Qua Thẻ T&iacute;n Dụng 0%
------------------🅧🅜🅗🅝---------------
#𝐐𝐔𝐘𝐄̂̀𝐍𝐋𝐎̛̣𝐈_𝐊𝐇𝐀́𝐂𝐇𝐇𝐀̀𝐍𝐆_𝐊𝐇𝐈_𝐌𝐔𝐀𝐗𝐄
✅ Bảo h&agrave;nh động cơ v&agrave; ic&rdquo; 6Th - 1 năm &ldquo;
✅ Bảo h&agrave;nh an ninh trọn đời .
✅ Cửa h&agrave;ng c&oacute; đầy đủ dịch vụ Sang t&ecirc;n, đổi biển, cấp lại đăng k&yacute; cho kh&aacute;ch trong thời gian ngắn nhất.
✅ Mua lại xe gi&aacute; cao khi kh&aacute;ch kh&ocirc;ng c&oacute; nhu cầu sử dụng.
✅ Bảo h&agrave;nh 7 ng&agrave;y test từng lỗi nhỏ đến sửa miễn ph&iacute;.
✅ Bảo H&agrave;nh tận nơi cho kh&aacute;ch trong nội th&agrave;nh H&agrave; Nội.
✅ Kh&aacute;ch h&agrave;ng ở xa hỗ trợ vận chuyển xe 63 Tỉnh th&agrave;nh trong cả nước, thanh to&aacute;n chuyển khoản.
 ------------------🅧🅜🅗🅝---------------
 🏨 Đị🅐 🅒🅗ỉ 01: số 46 ng&otilde; 12 nguyễn văn huy&ecirc;n _ cầu giấy h&agrave; nội
🏨 Địa chỉ 02 :  40_Ng&otilde;_260 _Cầu_Giấy_HN
👩&zwj;💻 App SĐT Zalo để tư vấn nhiệt t&igrave;nh: 0975172345
👩&zwj;💻 Tư Vấn B&aacute;n H&agrave;ng Zalo : Full ảnh + Video
🌐 Facebook : Xe M&aacute;y Ho&agrave;ng Nam 🔴",17500000,https://cdn.okxe.vn/products/529/1195529/1195529_537353_review-0_20221205122718_f3bWoTcE_m_400x400.jpg,Tp. Hà Nội,20
Honda Air Blade 125 FI 2018,"M&aacute;y m&oacute;c nguy&ecirc;n bản, h&igrave;nh thức c&ograve;n mới
Bảo dưỡng thường xuy&ecirc;n,sd giữ g&igrave;n cẩn thận
Giấy tờ đầy đủ, gương kho&aacute; theo xe
Hỗ trợ trả g&oacute;p qua thẻ t&iacute;n dụng visa từ 0đ",28500000,https://cdn.okxe.vn/products/526/1195526/1195526_355572_review-0_20221205122702_lJ3f7goB_m_400x400.jpg,Tp. Hà Nội,21
Honda Winner 150 2018,"Xe đi cực &iacute;t v&agrave; rất giữ g&igrave;n.M&aacute;y zin bao t&eacute;t thợ thoả m&aacute;i 
Nilong d&aacute;n k&iacute;n 
xe đầy đủ thủ tục để về sang t&ecirc;n đổi chủ n&ecirc;n mọi người y&ecirc;n t&acirc;m 
Mua về sẵn đi kh&ocirc;ng lỗi lầm g&igrave; đầy đủ gương kho&aacute; theo xe .(Cửa h&agrave;ng l&uacute;c n&agrave;o cụng hỗ trợ kh&aacute;ch sang t&ecirc;n;R&uacute;t hồ sơ khi kh&aacute;ch cần)
_______________________________________________
_𝐂Ử𝐀_𝐇𝐀̀𝐍𝐆_𝐘𝐄̂́𝐍_𝐓𝐇𝐀̆́𝐍𝐆
        🏨  #_Đ𝐈̣𝐀_𝐂𝐇𝐈̉:-𝙇𝙖̀𝙣𝙜 𝘽𝙪́𝙣 𝙋𝙝𝙪́ Đ𝙤̂
-𝙂𝙖̂̀𝙣 𝙎𝙑Đ 𝙈𝙮̃ Đ𝙞̀𝙣𝙝𝙃𝙖̀ 𝙉𝙤̣̂𝙞-𝙉𝙜𝙤̃ 54 𝙇𝙚̂ 𝙌𝙪𝙖𝙣𝙜 Đ𝙖̣𝙤 
- 𝘾ử𝙖 𝙃𝙖̀𝙣𝙜 𝙎𝙖́𝙩 -𝙏𝙧𝙪̛𝙤̛̀𝙣𝙜 𝙏𝙞𝙚̂̉𝙪 𝙃𝙤̣𝙘 𝙋𝙝𝙪́ Đ𝙤̂-𝐎̛̉ 𝐁𝐞̂𝐧 𝐓𝐫𝐨𝐧𝐠 𝐋𝐚̀𝐧𝐠 - 𝙉𝙜𝙖́𝙘𝙝 -𝟖/𝟏𝟏/𝟑𝟔/𝟑𝟎-𝙉𝙖𝙢-𝙏𝙪̛̀-𝙇𝙞𝙚̂𝙢-𝙃𝙉
☎️ 🅷🅾🆃🅻🅸🅽🅴 : 𝟎𝟗𝟖𝟓𝟒𝟑𝟖𝟏𝟕𝟔-𝟎𝟗𝟖𝟖𝟏𝟖𝟔𝟕𝟖𝟖
🌐 🅵🅰🅽🅿🅰🅶🅴  :#_𝐂Ử𝐀_𝐇𝐀̀𝐍𝐆_𝐘𝐄̂́𝐍_𝐓𝐇𝐀̆́𝐍𝐆",18800000,https://cdn.okxe.vn/products/521/1195521/1195521_358263_review-0_20221205122616_AQqpecoG_m_400x400.jpg,Tp. Hà Nội,22
Honda Vision 110 2014,"M&aacute;y m&oacute;c nguy&ecirc;n bản, h&igrave;nh thức c&ograve;n mới
Bảo dưỡng thường xuy&ecirc;n,sd giữ g&igrave;n cẩn thận
Giấy tờ đầy đủ, gương kho&aacute; theo xe
Hỗ trợ trả g&oacute;p qua thẻ t&iacute;n dụng visa từ 0đ",13800000,https://cdn.okxe.vn/products/520/1195520/1195520_355572_review-0_20221205122608_F4jMGGSA_m_400x400.jpg,Tp. Hà Nội,23
Yamaha Exciter 150 2018,"M&aacute;y m&oacute;c nguy&ecirc;n bản, h&igrave;nh thức c&ograve;n mới
Bảo dưỡng thường xuy&ecirc;n,sd giữ g&igrave;n cẩn thận
Giấy tờ đầy đủ, gương kho&aacute; theo xe
Hỗ trợ trả g&oacute;p qua thẻ t&iacute;n dụng visa từ 0đ",21800000,https://cdn.okxe.vn/products/516/1195516/1195516_355572_review-0_20221205122500_NCVjXgBx_m_400x400.jpg,Tp. Hà Nội,24
Yamaha Exciter 150 2017,"Xe đi cực &iacute;t v&agrave; rất giữ g&igrave;n.M&aacute;y zin bao t&eacute;t thợ thoả m&aacute;i 
Nilong d&aacute;n k&iacute;n 
xe đầy đủ thủ tục để về sang t&ecirc;n đổi chủ n&ecirc;n mọi người y&ecirc;n t&acirc;m 
Mua về sẵn đi kh&ocirc;ng lỗi lầm g&igrave; đầy đủ gương kho&aacute; theo xe .(Cửa h&agrave;ng l&uacute;c n&agrave;o cụng hỗ trợ kh&aacute;ch sang t&ecirc;n;R&uacute;t hồ sơ khi kh&aacute;ch cần)
_______________________________________________
_𝐂Ử𝐀_𝐇𝐀̀𝐍𝐆_𝐘𝐄̂́𝐍_𝐓𝐇𝐀̆́𝐍𝐆
        🏨  #_Đ𝐈̣𝐀_𝐂𝐇𝐈̉:-𝙇𝙖̀𝙣𝙜 𝘽𝙪́𝙣 𝙋𝙝𝙪́ Đ𝙤̂
-𝙂𝙖̂̀𝙣 𝙎𝙑Đ 𝙈𝙮̃ Đ𝙞̀𝙣𝙝𝙃𝙖̀ 𝙉𝙤̣̂𝙞-𝙉𝙜𝙤̃ 54 𝙇𝙚̂ 𝙌𝙪𝙖𝙣𝙜 Đ𝙖̣𝙤 
- 𝘾ử𝙖 𝙃𝙖̀𝙣𝙜 𝙎𝙖́𝙩 -𝙏𝙧𝙪̛𝙤̛̀𝙣𝙜 𝙏𝙞𝙚̂̉𝙪 𝙃𝙤̣𝙘 𝙋𝙝𝙪́ Đ𝙤̂-𝐎̛̉ 𝐁𝐞̂𝐧 𝐓𝐫𝐨𝐧𝐠 𝐋𝐚̀𝐧𝐠 - 𝙉𝙜𝙖́𝙘𝙝 -𝟖/𝟏𝟏/𝟑𝟔/𝟑𝟎-𝙉𝙖𝙢-𝙏𝙪̛̀-𝙇𝙞𝙚̂𝙢-𝙃𝙉
☎️ 🅷🅾🆃🅻🅸🅽🅴 : 𝟎𝟗𝟖𝟓𝟒𝟑𝟖𝟏𝟕𝟔-𝟎𝟗𝟖𝟖𝟏𝟖𝟔𝟕𝟖𝟖
🌐 🅵🅰🅽🅿🅰🅶🅴  :#_𝐂Ử𝐀_𝐇𝐀̀𝐍𝐆_𝐘𝐄̂́𝐍_𝐓𝐇𝐀̆́𝐍𝐆",20800000,https://cdn.okxe.vn/products/514/1195514/1195514_358263_review-0_20221205122452_AY0FRxan_m_400x400.jpg,Tp. Hà Nội,25
